ticker,cik,accession_number,period_end,form_type,status,sections_located,sections_total,fill_rate,attempts,last_error,updated_at
MKC,63754,0000063754-26-000192,2026-02-28,10-Q,committed,3,3,1.00,0,,2026-06-22T04:25:46Z
MLM,916076,0000950170-25-060940,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:32Z
MLM,916076,0000950170-25-105060,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:32Z
MLM,916076,0001193125-25-264566,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:32Z
MLM,916076,0001193125-26-059193,2025-12-31,10-K,committed,2,3,0.27,0,,2026-06-22T08:22:32Z
MLM,916076,0001193125-26-196029,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:32Z
MMM,66740,0000066740-25-000039,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MMM,66740,0000066740-25-000063,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MMM,66740,0000066740-25-000089,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MMM,66740,0000066740-26-000014,2025-12-31,10-K,committed,2,3,0.45,0,,2026-06-22T08:22:33Z
MMM,66740,0000066740-26-000175,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MNST,865752,0001410578-25-001122,2025-03-31,10-Q,staged,2,3,0.50,0,,2026-06-22T08:22:33Z
MNST,865752,0001410578-25-001620,2025-06-30,10-Q,staged,2,3,0.21,0,,2026-06-22T08:22:33Z
MNST,865752,0001104659-25-107944,2025-09-30,10-Q,staged,2,3,0.21,0,,2026-06-22T08:22:33Z
MNST,865752,0001104659-26-020831,2025-12-31,10-K,staged,1,3,0.18,0,,2026-06-22T08:22:33Z
MNST,865752,0001104659-26-057398,2026-03-31,10-Q,staged,2,3,0.21,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-25-000049,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-25-000111,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-25-000130,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-26-000077,2025-12-31,10-K/A,committed,0,3,0.00,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-26-000017,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MO,764180,0000764180-26-000058,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T08:22:33Z
MOH,1179929,0001179929-25-000070,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:56Z
MOH,1179929,0001179929-25-000119,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:56Z
MOH,1179929,0001179929-25-000128,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:56Z
MOH,1179929,0001179929-26-000005,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-22T12:22:56Z
MOH,1179929,0001179929-26-000023,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:56Z
MOS,1285785,0001618034-25-000005,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:57Z
MOS,1285785,0001628280-25-038265,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:57Z
MOS,1285785,0001628280-25-049494,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:57Z
MOS,1285785,0001285785-26-000054,2025-12-31,10-K/A,committed,0,3,0.00,0,,2026-06-22T12:22:57Z
MOS,1285785,0001285785-26-000017,2025-12-31,10-K,committed,2,3,0.31,0,,2026-06-22T12:22:57Z
MOS,1285785,0001285785-26-000067,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:57Z
MPC,1510295,0001510295-25-000039,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPC,1510295,0001510295-25-000054,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPC,1510295,0001510295-25-000064,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPC,1510295,0001510295-26-000009,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPC,1510295,0001510295-26-000042,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPWR,1280452,0001437749-25-014522,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPWR,1280452,0001437749-25-024602,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPWR,1280452,0001437749-25-033332,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPWR,1280452,0001437749-26-006113,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MPWR,1280452,0001437749-26-014647,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T12:22:58Z
MRK,310158,0001628280-25-021834,2025-03-31,10-Q,committed,1,2,0.82,0,,2026-06-22T16:19:47Z
MRK,310158,0000310158-25-000014,2025-06-30,10-Q,committed,1,2,0.82,0,,2026-06-22T16:19:47Z
MRK,310158,0000310158-25-000059,2025-09-30,10-Q,committed,1,2,0.82,0,,2026-06-22T16:19:47Z
MRK,310158,0000310158-26-000063,2025-12-31,10-K,committed,2,2,1.00,0,,2026-06-22T16:19:47Z
MRK,310158,0001628280-26-029802,2026-03-31,10-Q,committed,1,2,0.82,0,,2026-06-22T16:19:47Z
MRNA,1682852,0001682852-25-000034,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:47Z
MRNA,1682852,0001682852-25-000044,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:47Z
MRNA,1682852,0001682852-25-000075,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:47Z
MRNA,1682852,0001682852-26-000033,2025-12-31,10-K,committed,2,3,0.54,0,,2026-06-22T16:19:47Z
MRNA,1682852,0001682852-26-000060,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:47Z
MSFT,789019,0000950170-25-061046,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
MSFT,789019,0000950170-25-100235,2025-06-30,10-K,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
MSFT,789019,0001193125-25-256321,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
MSFT,789019,0001193125-26-027207,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
MSFT,789019,0001193125-26-191507,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
MSI,68505,0000068505-25-000024,2025-03-29,10-Q,staged,2,3,0.35,0,,2026-06-22T16:19:47Z
MSI,68505,0000068505-25-000040,2025-06-28,10-Q,staged,2,3,0.35,0,,2026-06-22T16:19:47Z
MSI,68505,0000068505-25-000052,2025-09-27,10-Q,staged,2,3,0.35,0,,2026-06-22T16:19:47Z
MSI,68505,0000068505-26-000010,2025-12-31,10-K,staged,2,3,0.42,0,,2026-06-22T16:19:47Z
MSI,68505,0000068505-26-000021,2026-04-04,10-Q,staged,2,3,0.35,0,,2026-06-22T16:19:47Z
MTCH,891103,0000891103-25-000076,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:48Z
MTCH,891103,0000891103-25-000124,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:48Z
MTCH,891103,0000891103-25-000180,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:48Z
MTCH,891103,0000891103-26-000025,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-22T16:19:48Z
MTCH,891103,0000891103-26-000073,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T16:19:48Z
MTD,1037646,0001037646-25-000021,2025-03-31,10-Q,committed,2,3,0.56,0,,2026-06-22T20:32:23Z
MTD,1037646,0001037646-25-000040,2025-06-30,10-Q,committed,2,3,0.56,0,,2026-06-22T20:32:23Z
MTD,1037646,0001037646-25-000058,2025-09-30,10-Q,committed,2,3,0.56,0,,2026-06-22T20:32:23Z
MTD,1037646,0001037646-26-000011,2025-12-31,10-K,committed,2,3,0.39,0,,2026-06-22T20:32:23Z
MTD,1037646,0001037646-26-000021,2026-03-31,10-Q,committed,2,3,0.58,0,,2026-06-22T20:32:23Z
MU,723125,0000723125-25-000009,2025-02-27,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:23Z
MU,723125,0000723125-25-000021,2025-05-29,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:23Z
MU,723125,0000723125-25-000028,2025-08-28,10-K,committed,2,3,0.58,0,,2026-06-22T20:32:23Z
MU,723125,0000723125-25-000046,2025-11-27,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:23Z
MU,723125,0000723125-26-000006,2026-02-26,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:23Z
NCLH,1513761,0001558370-25-006294,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:24Z
NCLH,1513761,0001558370-25-010053,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:24Z
NCLH,1513761,0001104659-25-106057,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:24Z
NCLH,1513761,0001104659-26-022067,2025-12-31,10-K,committed,2,3,0.48,0,,2026-06-22T20:32:24Z
NCLH,1513761,0001104659-26-054833,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:24Z
NDSN,72331,0000072331-25-000032,2025-01-31,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NDSN,72331,0000072331-25-000057,2025-04-30,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NDSN,72331,0000072331-25-000114,2025-07-31,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NDSN,72331,0000072331-25-000144,2025-10-31,10-K,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NDSN,72331,0000072331-26-000014,2026-01-31,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NDSN,72331,0000072331-26-000024,2026-04-30,10-Q,committed,3,3,1.00,0,,2026-06-22T20:32:25Z
NEE,753308,0000753308-25-000024,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:20Z
NEE,753308,0000753308-25-000040,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:20Z
NEE,753308,0000753308-25-000056,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:20Z
NEE,753308,0000753308-26-000015,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T00:27:20Z
NEE,753308,0000753308-26-000031,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:20Z
NEM,1164727,0001164727-25-000020,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:22Z
NEM,1164727,0001164727-25-000035,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:22Z
NEM,1164727,0001164727-25-000046,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:22Z
NEM,1164727,0001164727-26-000010,2025-12-31,10-K,committed,2,3,0.56,0,,2026-06-23T00:27:22Z
NEM,1164727,0001164727-26-000019,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:22Z
NFLX,1065280,0001065280-25-000176,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:23Z
NFLX,1065280,0001065280-25-000323,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:23Z
NFLX,1065280,0001065280-25-000406,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:23Z
NFLX,1065280,0001065280-26-000034,2025-12-31,10-K,committed,2,3,0.63,0,,2026-06-23T00:27:23Z
NFLX,1065280,0001065280-26-000138,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:23Z
NI,1111711,0001111711-25-000020,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:24Z
NI,1111711,0001111711-25-000036,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:24Z
NI,1111711,0001111711-25-000055,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:24Z
NI,1111711,0001111711-26-000027,2025-12-31,10-K,committed,1,3,0.04,0,,2026-06-23T00:27:24Z
NI,1111711,0001111711-26-000045,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T00:27:24Z
NKE,320187,0000320187-25-000016,2025-02-28,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:57Z
NKE,320187,0000320187-25-000047,2025-05-31,10-K,committed,3,3,1.00,0,,2026-06-23T04:24:57Z
NKE,320187,0000320187-25-000097,2025-08-31,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:57Z
NKE,320187,0000320187-25-000151,2025-11-30,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:57Z
NKE,320187,0000320187-26-000037,2026-02-28,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:57Z
NOC,1133421,0001133421-25-000023,2025-03-31,10-Q,committed,2,3,0.50,0,,2026-06-23T04:24:58Z
NOC,1133421,0001133421-25-000049,2025-06-30,10-Q,committed,2,3,0.50,0,,2026-06-23T04:24:58Z
NOC,1133421,0001133421-25-000053,2025-09-30,10-Q,committed,2,3,0.50,0,,2026-06-23T04:24:58Z
NOC,1133421,0001133421-26-000003,2025-12-31,10-K,committed,2,3,0.48,0,,2026-06-23T04:24:58Z
NOC,1133421,0001133421-26-000016,2026-03-31,10-Q,committed,2,3,0.48,0,,2026-06-23T04:24:58Z
NOW,1373715,0001373715-25-000126,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:59Z
NOW,1373715,0001373715-25-000276,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:59Z
NOW,1373715,0001373715-25-000309,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:59Z
NOW,1373715,0001373715-26-000007,2025-12-31,10-K,committed,2,3,0.31,0,,2026-06-23T04:24:59Z
NOW,1373715,0001373715-26-000056,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T04:24:59Z
NRG,1013871,0001013871-25-000013,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T04:25:00Z
NRG,1013871,0001013871-25-000020,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T04:25:00Z
NRG,1013871,0001013871-25-000025,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T04:25:00Z
NRG,1013871,0001013871-26-000004,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T04:25:00Z
NRG,1013871,0001013871-26-000012,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T04:25:00Z
NSC,702165,0000702165-25-000013,2025-03-31,10-Q,staged,2,3,0.00,0,,2026-06-23T08:25:02Z
NSC,702165,0000702165-25-000028,2025-06-30,10-Q,staged,2,3,0.00,0,,2026-06-23T08:25:02Z
NSC,702165,0001628280-25-046128,2025-09-30,10-Q,staged,2,3,0.00,0,,2026-06-23T08:25:02Z
NSC,702165,0001628280-26-006268,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-23T08:25:02Z
NSC,702165,0001628280-26-027051,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-23T08:25:02Z
NTAP,1002047,0000950170-25-029066,2025-01-24,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NTAP,1002047,0000950170-25-083705,2025-04-25,10-K,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NTAP,1002047,0001193125-25-189700,2025-07-25,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NTAP,1002047,0001193125-25-297237,2025-10-24,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NTAP,1002047,0001193125-26-076622,2026-01-23,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NTAP,1002047,0001193125-26-259683,2026-04-24,10-K,committed,3,3,1.00,0,,2026-06-23T08:25:03Z
NUE,73309,0000950170-25-071567,2025-04-05,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
NUE,73309,0000950170-25-107646,2025-07-05,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
NUE,73309,0001193125-25-276207,2025-10-04,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
NUE,73309,0001193125-26-071575,2025-12-31,10-K,committed,2,3,0.45,0,,2026-06-10T19:18:17Z
NUE,73309,0001193125-26-220778,2026-04-04,10-Q,committed,3,3,1.00,0,,2026-06-10T19:18:17Z
NVDA,1045810,0001045810-25-000023,2025-01-26,10-K,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NVDA,1045810,0001045810-25-000116,2025-04-27,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NVDA,1045810,0001045810-25-000209,2025-07-27,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NVDA,1045810,0001045810-25-000230,2025-10-26,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NVDA,1045810,0001045810-26-000021,2026-01-25,10-K,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NVDA,1045810,0001045810-26-000052,2026-04-26,10-Q,committed,3,3,1.00,0,,2026-06-23T08:25:04Z
NWSA,1564708,0001564708-25-000255,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T08:19:43Z
NWSA,1564708,0001564708-25-000419,2025-06-30,10-K,committed,3,3,1.00,0,,2026-06-23T08:19:43Z
NWSA,1564708,0001564708-25-000573,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T08:19:43Z
NWSA,1564708,0001564708-26-000029,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-23T08:19:43Z
NWSA,1564708,0001564708-26-000103,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T08:19:43Z
NXPI,1413447,0001413447-25-000031,2025-03-30,10-Q,staged,3,3,1.00,0,,2026-06-23T12:26:20Z
NXPI,1413447,0001413447-25-000106,2025-06-29,10-Q,staged,2,3,0.44,0,,2026-06-23T12:26:20Z
NXPI,1413447,0001413447-25-000120,2025-09-28,10-Q,staged,2,3,0.44,0,,2026-06-23T12:26:20Z
NXPI,1413447,0001413447-26-000008,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-23T12:26:20Z
NXPI,1413447,0001413447-26-000034,2026-03-29,10-Q,staged,2,3,0.44,0,,2026-06-23T12:26:20Z
ODFL,878927,0000950170-25-064508,2025-03-31,10-Q,committed,3,3,n/a,0,,2026-06-23T12:26:20Z
ODFL,878927,0000950170-25-103916,2025-06-30,10-Q,committed,3,3,n/a,0,,2026-06-23T12:26:20Z
ODFL,878927,0001193125-25-268415,2025-09-30,10-Q,committed,3,3,n/a,0,,2026-06-23T12:26:20Z
ODFL,878927,0001193125-26-067161,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T12:26:20Z
ODFL,878927,0000878927-26-000011,2026-03-31,10-Q,committed,3,3,n/a,0,,2026-06-23T12:26:20Z
OKE,1039684,0001039684-25-000061,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:21Z
OKE,1039684,0001039684-25-000114,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:21Z
OKE,1039684,0001039684-25-000123,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:21Z
OKE,1039684,0001039684-26-000006,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T12:26:21Z
OKE,1039684,0001039684-26-000017,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:21Z
OMC,29989,0000029989-25-000015,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:22Z
OMC,29989,0000029989-25-000026,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:22Z
OMC,29989,0000029989-25-000037,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:22Z
OMC,29989,0000029989-26-000006,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T12:26:22Z
OMC,29989,0000029989-26-000011,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T12:26:22Z
ON,1097864,0001628280-25-022042,2025-04-04,10-Q,staged,2,3,0.45,0,,2026-06-23T16:28:39Z
ON,1097864,0001097864-25-000013,2025-07-04,10-Q,staged,2,3,0.45,0,,2026-06-23T16:28:39Z
ON,1097864,0001097864-25-000019,2025-10-03,10-Q,staged,2,3,0.39,0,,2026-06-23T16:28:39Z
ON,1097864,0001097864-26-000006,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-23T16:28:39Z
ON,1097864,0001097864-26-000014,2026-04-03,10-Q,staged,2,3,0.58,0,,2026-06-23T16:28:39Z
ORCL,1341439,0000950170-25-037143,2025-02-28,10-Q,staged,2,3,0.25,0,,2026-06-23T16:28:39Z
ORCL,1341439,0000950170-25-087926,2025-05-31,10-K,staged,1,3,0.23,0,,2026-06-23T16:28:39Z
ORCL,1341439,0001193125-25-200095,2025-08-31,10-Q,staged,2,3,0.25,0,,2026-06-23T16:28:39Z
ORCL,1341439,0001193125-25-315925,2025-11-30,10-Q,staged,2,3,0.25,0,,2026-06-23T16:28:39Z
ORCL,1341439,0001193125-26-101045,2026-02-28,10-Q,staged,2,3,0.25,0,,2026-06-23T16:28:39Z
ORCL,1341439,0001193125-26-277521,2026-05-31,10-K,staged,2,3,0.33,0,,2026-06-23T16:28:39Z
ORLY,898173,0000898173-25-000029,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:40Z
ORLY,898173,0000898173-25-000049,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:40Z
ORLY,898173,0000898173-25-000057,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:40Z
ORLY,898173,0000898173-26-000009,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T16:28:40Z
ORLY,898173,0000898173-26-000027,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:40Z
OTIS,1781335,0001781335-25-000021,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:41Z
OTIS,1781335,0001781335-25-000038,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:41Z
OTIS,1781335,0001781335-25-000049,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:41Z
OTIS,1781335,0001781335-26-000011,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-23T16:28:41Z
OTIS,1781335,0001781335-26-000075,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-23T16:28:41Z
OXY,797468,0000797468-25-000076,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:15:57Z
OXY,797468,0000797468-25-000111,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:15:58Z
OXY,797468,0001628280-25-051071,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:00Z
OXY,797468,0001628280-26-009059,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:16:02Z
OXY,797468,0001628280-26-030584,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:03Z
PANW,1327567,0001327567-25-000010,2025-01-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:05Z
PANW,1327567,0001327567-25-000017,2025-04-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:07Z
PANW,1327567,0001327567-25-000027,2025-07-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:16:09Z
PANW,1327567,0001327567-25-000035,2025-10-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:10Z
PANW,1327567,0001327567-26-000005,2026-01-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:11Z
PANW,1327567,0001327567-26-000015,2026-04-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:12Z
PAYC,1590955,0000950170-25-066910,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:15Z
PAYC,1590955,0001590955-25-000005,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:16Z
PAYC,1590955,0001193125-25-269543,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:18Z
PAYC,1590955,0001193125-26-059372,2025-12-31,10-K,locate_pending,1,3,,0,,2026-06-23T20:16:19Z
PAYC,1590955,0001193125-26-211926,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:20Z
PAYX,723531,0000950170-25-045216,2025-02-28,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:23Z
PAYX,723531,0000950170-25-095300,2025-05-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:16:26Z
PAYX,723531,0001193125-25-224997,2025-08-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:27Z
PAYX,723531,0001193125-25-328698,2025-11-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:29Z
PAYX,723531,0001193125-26-126204,2026-02-28,10-Q,locate_pending,2,3,,0,,2026-06-23T20:16:31Z
PCAR,75362,0000950170-25-061813,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:41Z
PCAR,75362,0000950170-25-100887,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:44Z
PCAR,75362,0001193125-25-258509,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:47Z
PCAR,75362,0001193125-26-057025,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:16:50Z
PCAR,75362,0001193125-26-191499,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:53Z
PCG,1004980,0001004980-25-000087,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:56Z
PCG,1004980,0001004980-25-000132,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:58Z
PCG,1004980,0001004980-25-000148,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:16:59Z
PCG,1004980,0001004980-26-000009,2025-12-31,10-K,locate_pending,0,3,,0,,2026-06-23T20:17:02Z
PCG,1004980,0001004980-26-000033,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:17:03Z
PEG,788784,0000950170-25-061108,2025-03-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:07Z
PEG,788784,0000950170-25-103096,2025-06-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:10Z
PEG,788784,0001193125-25-262643,2025-09-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:14Z
PEG,788784,0001193125-26-077446,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:17:19Z
PEG,788784,0001193125-26-206545,2026-03-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:22Z
PEP,77476,0000077476-25-000019,2025-03-22,10-Q,located,3,3,,0,,2026-06-23T20:17:25Z
PEP,77476,0000077476-25-000044,2025-06-14,10-Q,located,3,3,,0,,2026-06-23T20:17:26Z
PEP,77476,0000077476-25-000053,2025-09-06,10-Q,located,3,3,,0,,2026-06-23T20:17:28Z
PEP,77476,0000077476-26-000007,2025-12-27,10-K,locate_pending,2,3,,0,,2026-06-23T20:17:30Z
PEP,77476,0000077476-26-000017,2026-03-21,10-Q,located,3,3,,0,,2026-06-23T20:17:31Z
